app_name,tags,specs,id,metascore,developer,Accounting,Action,Adventure,Animation &amp,Audio production,Casual,Design &amp,Early access,Education,Free to play,Illustration,Indie,Massively multiplayer,Modeling,None,Photo editing,Rpg,Racing,Simulation,Software training,Sports,Strategy,Utilities,Video production,Web publishing,release_year,playtimeforever
Blowy Fish,"['Action', 'Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",399920,0,One Man Band Games,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5603
Atari Vault,"['Retro', 'Adventure', 'Classic', 'Racing', 'Arcade', 'RPG', 'Casual', 'Action', 'Sports', 'Strategy', 'Pixel Graphics', 'Local Multiplayer', '1980s', 'Singleplayer']","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",400020,0,Code Mystics,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2016,932
Cloney,"['Free to Play', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",400030,0,dotBunny,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,236
Else Heart.Break(),"['Adventure', 'Indie', 'RPG', 'Programming', 'Hacking', 'Singleplayer', 'Surreal', 'Atmospheric', 'Great Soundtrack', 'Conspiracy', 'Cyberpunk', 'Point & Click']",['Single-player'],400110,79,"Erik Svedäng,El Huervo / Niklas Åkerblad,Tobias Sjögren,Oscar ""Ratvader"" Rydelius,Johannes Gotlén",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,15350
Concrete Jungle,"['Strategy', 'Indie', 'Card Game', 'Puzzle', 'Isometric', 'City Builder', 'Colorful']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",400160,76,ColePowered Games,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,2320
The Incredible Adventures of Van Helsing: Final Cut,"['RPG', 'Action', 'Adventure', 'Hack and Slash', 'Indie', 'Action RPG', 'Co-op', 'Steampunk', 'Isometric', 'Multiplayer', 'Loot', 'Singleplayer']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",400170,79,NeocoreGames,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,52385
Okhlos: Omega,"['Indie', 'Action', 'Strategy', 'Pixel Graphics', 'Rogue-like', 'Mythology', 'Rogue-lite', 'Singleplayer', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",400180,69,Coffee Powered Machine,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1488
The Mystery of a Lost Planet,"['Hidden Object', 'Adventure', 'Casual', 'Puzzle', 'Point & Click', 'Sci-fi']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",400200,0,AlikArt Studio,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,214
The Deer,"['Indie', 'Adventure', 'Education', 'Family Friendly', 'Short', 'Casual', 'Singleplayer']","['Single-player', 'Full controller support', 'Steam Trading Cards']",400240,0,"Fabio Ferrara,Giulia Airoldi",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,51119
Heaven Island - VR MMO,"['Adventure', 'Walking Simulator', 'Indie', 'Massively Multiplayer', 'VR', 'Open World', 'Exploration', 'Relaxing', 'Casual', 'Horror']","['Single-player', 'Multi-player', 'MMO', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",400250,0,"Fabio Ferrara,Giulia Airoldi",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,76495
Normality,"['Adventure', 'Action', 'Retro', 'Point & Click', ""1990's""]","['Single-player', 'Steam Trading Cards']",400370,0,Gremlin Interactive,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,28321
OASE - Other Age Second Encounter,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Visual Novel', 'Anime']","['Single-player', 'Steam Trading Cards']",400410,0,Zeiva Inc,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,17414
NeuroVoider,"['Indie', 'Action', 'RPG', 'Great Soundtrack', 'Twin Stick Shooter', 'Pixel Graphics', 'Local Co-Op', 'Rogue-like', 'Cyberpunk', 'Rogue-lite', 'Bullet Hell', 'Top-Down', 'Futuristic', '2D', 'Perma Death', 'Co-op', 'Co-op Campaign', 'Difficult', 'Robots', 'Sci-fi']","['Single-player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",400450,0,Flying Oak Games,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,2657
The Seven Years War (1756-1763),"['Strategy', 'RTS', 'War', 'Economy', 'Historical']",['Single-player'],400470,0,Oliver Keppelmüller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,462
MadOut Ice Storm,"['Racing', 'Indie', 'Action', 'Simulation']","['Single-player', 'Full controller support']",400500,0,Nuligine,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,12
WarpBall,"['Early Access', 'Sports', 'Indie', 'Action', 'Soccer', 'Futuristic', 'Multiplayer', 'Sci-fi', 'Football', 'e-sports', 'Character Customization']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Shared/Split Screen', 'Partial Controller Support']",400570,0,Unruly Attractions,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,4
Black Closet,"['Detective', 'Indie', 'RPG', 'Female Protagonist', 'Strategy', 'Noir', 'Difficult', 'Simulation', 'Visual Novel', 'Story Rich', 'Choices Matter', 'Singleplayer', 'Mystery', 'Anime']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",400580,0,Hanako Games,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2015,4472
Reverse Crawl,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Turn-Based Tactics', 'Villain Protagonist']","['Single-player', 'Steam Achievements', 'Steam Leaderboards']",400660,0,Nerdook Productions,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,7041
Bleeding Blocks,"['Action', 'Indie']","['Single-player', 'Shared/Split Screen', 'Full controller support']",400710,0,Killer Teapot Games,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,55
The Juicer,"['Action', 'Indie', 'Shooter']","['Single-player', 'Steam Trading Cards', 'Steam Cloud']",400790,0,Anvate Games,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4425
MXGP2 - The Official Motocross Videogame,"['Racing', 'Simulation', 'Sports', 'Offroad', 'Multiplayer']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",400800,0,Milestone S.r.l.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2016,17415
Ultimate Rock Crawler,"['Sports', 'Indie', 'Simulation', 'Racing']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Includes level editor']",400880,0,khos85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2016,45
Rabi-Ribi,"['Anime', 'Cute', 'Bullet Hell', 'Female Protagonist', 'Metroidvania', 'Action', 'Great Soundtrack', 'Pixel Graphics', 'Adventure', 'Indie', 'Difficult', 'Platformer', 'Nudity', 'Singleplayer', 'Side Scroller', '2D', 'Mature', 'Sexual Content', 'Casual', ""Shoot 'Em Up""]","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",400910,0,"CreSpirit,GemaYue",0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,89305
MODO indie 10,"['Animation & Modeling', 'Design & Illustration']",['Steam Cloud'],401090,0,The Foundry,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,886
Anode,"['Casual', 'Action', 'Indie', 'Puzzle', 'Competitive', 'Local Multiplayer']","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",401120,0,Kittehface Software,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8925
Birth of Shadows®,"['Indie', 'Action', 'Strategy', 'RPG']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']",401170,0,"Precision Games, LLC",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,2021
Dinosaur Hunt,"['Dinosaurs', 'Action', 'Indie', 'Multiplayer', 'Adventure', 'Shooter', 'Simulation', 'Open World', 'FPS', 'Horror', 'Hunting', 'First-Person', 'Zombies', 'Memes', 'Survival', 'Gore']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",401190,0,Racing Bros,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,12083
Nusakana,"['RPG', 'Adventure', 'Indie', 'RPGMaker', 'Anime', 'JRPG', 'Romance']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",401290,0,Studio Namaapa,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,423
Akuatica,"['Action', 'Indie', 'Casual', 'Adventure', 'Puzzle']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",401330,0,Tianyu Studio,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,367
The Aquatic Adventure of the Last Human,"['Adventure', 'Indie', 'Action', 'Underwater', 'Metroidvania', 'Pixel Graphics', '2D', 'Singleplayer', 'Post-apocalyptic', 'Exploration']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",401360,76,YCJY,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2052
Broadside,"['Action', 'Adventure', 'Indie', 'Pirates', 'Sailing']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",401560,0,Duct Tape Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5024
POSTAL Redux,"['Action', 'Gore', 'Indie', 'Violent', 'Isometric', 'Remake', 'Psychological Horror', 'Twin Stick Shooter', 'Classic', 'Dark', 'Shooter', 'Dark Humor', 'Top-Down Shooter', 'Villain Protagonist', 'Horror', 'Singleplayer', 'Co-op', 'Memes', 'Multiplayer', 'Mature']","['Single-player', 'Online Multi-Player', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",401680,54,Running With Scissors,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5218
Life in Bunker,"['Strategy', 'Simulation', 'Survival', 'Indie', 'Sandbox', 'Base Building', 'Management', 'Post-apocalyptic']","['Single-player', 'Steam Achievements', 'Stats']",401690,0,Flox Studios Ltd.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2016,4601
Driveby Gangster,"['Action', 'Indie']","['Single-player', 'Full controller support']",401780,0,Verto Studio LLC,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,40
Poi,"['3D Platformer', 'Indie', 'Adventure', 'Platformer', 'Action', 'Cute', 'Singleplayer', 'Great Soundtrack', 'Family Friendly']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",401810,0,PolyKid,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5486
ChargeShot,"['Indie', 'Action', 'Local Multiplayer', 'Singleplayer', '4 Player Local', 'Pixel Graphics', 'Platformer']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",401840,0,Cowboy Color,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,11336
ARSLAN: THE WARRIORS OF LEGEND,"['Action', 'Anime', 'Hack and Slash', 'Local Co-Op', 'Online Co-Op']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support']",401890,57,"KOEI TECMO GAMES CO., LTD.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5137
The Park,"['Horror', 'Psychological Horror', 'Walking Simulator', 'First-Person', 'Singleplayer', 'Atmospheric', 'Adventure', 'Exploration', 'Mystery', 'Short', 'Psychological', 'Story Rich', 'Thriller', 'Great Soundtrack', 'Indie', 'Gore', 'Illuminati', 'Open World']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",402020,67,Funcom,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6562
Zenohell,"['Action', ""Shoot 'Em Up"", 'Bullet Hell']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",402030,0,Team Grybanser Fox,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,61
The Guest,"['Indie', 'Adventure', 'Puzzle', 'Atmospheric', 'Mystery', 'Horror', 'First-Person', 'Walking Simulator', 'Psychological Horror']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",402040,68,Team Gotham,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2182
Californium,"['Adventure', 'Indie', 'Walking Simulator', 'Exploration', 'First-Person', 'Sci-fi', 'Surreal']","['Single-player', 'Steam Achievements']",402060,64,"Darjeeling,Nova Production",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,290
Deathstate: Abyssal Edition,"['Action', 'Indie', 'Bullet Hell', 'Pixel Graphics', 'Rogue-lite', 'Adventure', 'RPG', 'Rogue-like', 'Difficult', 'Lovecraftian', 'Great Soundtrack', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",402120,0,Bread Machine Games,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,7101
String Theory,"['Casual', 'Education', 'Music', 'Indie', 'Puzzle']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards']",402150,0,Zenisport,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,234
Star Command Galaxies,"['Early Access', 'Strategy', 'Simulation', 'Indie', 'Space', 'Sci-fi']",['Single-player'],402160,0,Warballoon,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,1172
Puzzle Ball,"['Indie', 'Casual', 'Puzzle', 'Level Editor']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards', 'Includes level editor']",402170,0,"Почежерцев Влад,Кашковский Антон,Бурков Никита",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3701
Gamer Simulator,"['Indie', 'Simulation', 'Action']",['Single-player'],402190,0,Punk Games Studio,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,41
Airport Madness: Time Machine,"['Adventure', 'Simulation']","['Single-player', 'Steam Trading Cards']",402210,0,Big Fat Simulations Inc.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4069
Lift It,"['Sports', 'Action', 'Adventure', 'Indie', 'Casual', 'Simulation']","['Single-player', 'Multi-player', 'Steam Trading Cards']",402220,0,89AM Studio,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2017,16143
Dungeon Manager ZV,"['Strategy', 'Simulation']","['Single-player', 'Steam Achievements']",402300,0,StudioGIW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,207
Overfall,"['RPG', 'Strategy', 'Turn-Based Combat', 'Rogue-like', 'Indie', 'Strategy RPG', 'Rogue-lite', 'Survival', 'Fantasy', 'Exploration']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",402310,71,Pera Games,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,6867
Press X to Not Die,"['Comedy', 'FMV', 'Quick-Time Events', 'Action', 'Indie', 'Casual', 'First-Person', 'Horror', 'Nudity']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",402330,0,All Seeing Eye Games,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2961
Blue Rider,"['Action', 'Indie', ""Shoot 'Em Up"", 'Arcade', 'Shooter', 'Singleplayer', 'Robots', 'Mechs']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",402340,0,Ravegan,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,473
Out of the Park Baseball 17,"['Sports', 'Strategy', 'Simulation', 'Indie', 'Management']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",402430,92,Out of the Park Developments,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2016,731
Linkrealms,"['Early Access', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Adventure', 'Indie']","['Multi-player', 'Online Multi-Player', 'MMO', 'In-App Purchases', 'Steam Cloud']",402450,0,Mythyn Interactive,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2016,24
Rubled,"['Casual', 'Building', 'Base Building', 'Mod']",['Single-player'],402460,0,Abrupt Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,158
The Last Door: Season 2 - Collector's Edition,"['Adventure', 'Point & Click', 'Horror', 'Pixel Graphics', 'Lovecraftian', 'Indie', 'Story Rich', 'Great Soundtrack', 'Atmospheric']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available']",402530,85,The Game Kitchen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,516
Tabletopia,"['Board Game', 'Simulation', 'Free to Play', 'Strategy', 'Multiplayer', 'RPG', 'Indie', 'Casual']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases']",402560,0,Tabletopia Inc.,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2016,223
Atlas Reactor,"['Free to Play', 'Multiplayer', 'Strategy', 'Turn-Based Tactics', 'Turn-Based', 'PvP', 'Tactical', 'Online Co-Op', 'MOBA', 'Action', 'Turn-Based Combat', 'Sci-fi', 'Competitive', 'Shooter', 'Funny', 'Co-op', 'Turn-Based Strategy', 'Singleplayer', 'Survival', 'Memes']","['Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",402570,81,Trion Worlds,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,50954
Kindred Spirits on the Roof,"['Visual Novel', 'Nudity', 'Female Protagonist', 'Anime', 'Romance', 'Mature', 'Cute', 'Adventure', 'Singleplayer', 'Sexual Content']","['Single-player', 'Steam Trading Cards', 'Steam Cloud']",402620,0,Liar-soft,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,26855
The Coma: Cutting Class,"['Adventure', 'Indie', 'Horror', 'Survival Horror', 'Anime']","['Single-player', 'Steam Trading Cards']",402630,69,Devespresso Games,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1360
Space Thinger,"['Action', 'Indie', 'Simulation', 'Arcade']","['Single-player', 'Steam Achievements', 'Full controller support', 'Stats']",402670,0,Wytchlight,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,3
Crusaders of the Lost Idols,"['Free to Play', 'Clicker', 'Casual', 'Indie', 'Funny', 'Zombies', 'Fantasy', '2D', 'Multiplayer', 'RPG', 'Strategy', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",402840,0,Codename Entertainment Inc.,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1248115
Miner Mayhem,"['Indie', 'Casual', 'Action', 'Pixel Graphics', 'Singleplayer', '2D', 'Fast-Paced']","['Single-player', 'Steam Trading Cards']",402850,0,Anarchy Enterprises,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3152
Age of Barbarian Extended Cut,"['Action', 'Nudity', 'Adventure', 'Indie', 'Gore', 'Female Protagonist', 'Platformer', 'RPG', 'Singleplayer', 'Hack and Slash', 'Fantasy', 'Sexual Content', '2D', 'Action RPG', 'Dark Fantasy', 'Blood', '1980s', 'Retro', 'Spectacle fighter', 'Arcade']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",402880,0,Crian Soft,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,39
Nyctophilia,"['Free to Play', 'Indie', 'Adventure', 'Horror', '2D', 'Pixel Graphics']",['Single-player'],402890,0,CAT IN JAR GAMES,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1812
Silver Creek Falls: Chapter 2,"['Adventure', 'Indie', 'Female Protagonist', 'RPGMaker', 'Detective', 'Mystery', 'Story Rich', 'Great Soundtrack', 'Hidden Object', 'Pixel Graphics']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']",403070,0,Sapphire Dragon Productions,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,277
Rescue Team 2,"['Strategy', 'Casual', 'Simulation']",['Single-player'],403090,0,Alawar Entertainment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2011,402
THE GAME OF LIFE - The Official 2016 Edition,"['Casual', 'Adventure', 'Board Game', 'Simulation', 'Family Friendly', 'Multiplayer']","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards']",403120,0,Marmalade Game Studio Ltd,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,826
Draw a Stickman: EPIC 2,"['Adventure', 'Casual', 'Indie', 'Puzzle']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",403180,0,Hitcents,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,4555
Planetbase,"['City Builder', 'Space', 'Base Building', 'Strategy', 'Survival', 'Simulation', 'Sci-fi', 'Singleplayer', 'Resource Management', 'Management', 'Building', 'Indie', 'Sandbox', 'Open World', 'Space Sim', 'RTS', 'Atmospheric', 'Adventure', 'Crafting', 'Multiplayer']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",403190,70,Madruga Works,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2015,284129
Legends of Dawn Reborn,"['Action', 'RPG', 'Indie', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Includes level editor']",403200,0,Dreamatrix,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,5549
GravBlocks,"['Indie', 'Casual', 'Puzzle']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",403300,0,From Nothing Game Studios,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6238
ARCADE GAME SERIES: DIG DUG,"['Action', 'Arcade', 'Classic']","['Single-player', 'Steam Achievements', 'Steam Leaderboards']",403400,0,BANDAI NAMCO Studios Inc.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,14
ARCADE GAME SERIES: GALAGA,"['Action', 'Arcade', 'Retro', ""Shoot 'Em Up"", 'Classic', '2D', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Steam Leaderboards']",403430,0,BANDAI NAMCO Studios Inc.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,203
SkyScrappers,"['Action', 'Local Multiplayer', 'Arcade', 'Indie', '2D Fighter']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",403460,0,Ground Shatter,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,16
Lands of Hope Redemption,"['Adventure', 'RPG']","['Single-player', 'Multi-player', 'MMO', 'Cross-Platform Multiplayer']",403490,0,Regal Computer Services,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2014,701
Fairy Tale Mysteries 2: The Beanstalk,"['Adventure', 'Casual', 'Hidden Object', 'Point & Click', 'Puzzle', 'Singleplayer', 'Fantasy', 'Female Protagonist', 'Family Friendly', 'Atmospheric', '2D', 'Great Soundtrack', 'Story Rich', 'Indie', 'Mystery', 'Horror']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",403510,0,GOGII Games,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10389
